Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
7.530411171,3.45,39001.57097,1063344.635
7.120473637,4.06,24298.97473,1377113.026
6.771239177,2.49,31745.92453,1459525.376
7.762550883,5.12,38067.55218,899609.3001
6.205327517,3.5,29017.40872,482689.7034
6.117542391,4.13,22670.60862,412269.2034
7.220505049,6.49,33631.22917,1209797.58
5.971224419,3.09,29004.16405,1342506.921
6.206599757,4.21,14291.15303,727866.5252
7.834172769,3.12,48184.91635,1447250.999
6.035038932,4.38,32474.83452,1578766.05
7.69192696,4.38,37852.54171,1578737.436
7.365228618,4.11,57318.78664,1445527.137
5.230196186,4.49,33686.36508,1221823.704
8.729621024,3.23,42401.60109,2031338.347
6.773178179,2.22,33366.27464,1232974.142
7.026753231,6.14,36394.25392,1426402.807
6.329670664,3.09,25495.35594,520217.893
6.544602746,4.23,32761.55673,1314770.47
6.434659153,3.44,31389.29137,1249331.45
7.896170057,5.47,52740.40917,1835564.689
6.34119585,2.36,40473.76525,1018173.703
7.294096424,3.32,35971.47013,607858.9912
7.000667096,3.45,39154.78733,1340983.25
5.977781617,2.24,39677.32771,1292740.446
6.650462095,4.32,33106.20003,1772780.143
5.966878902,3.25,46685.36336,1131887.762
7.57447372,4.06,36538.75655,1603627.938
6.797289868,3.38,32807.5098,809121.1058
5.586250787,2.16,26038.50819,987004.0837
5.892084942,4.43,34660.18308,676970.6909
6.189798583,4.34,15036.26809,461473.5665
7.006987009,3.16,15776.6186,15938.65792
5.857585574,4.03,39937.36926,1622827.298
7.239105418,5.44,45472.04945,1924155.582
6.149040327,3.3,49360.09429,1548598.755
6.33879562,3.41,31884.44031,2007639.432
6.571056558,4.26,24348.02587,461912.2443
7.999511288,4,40863.70121,1243838.634
7.450708574,5.07,31443.04433,1309922.854
8.718919781,6.13,37078.68452,1343484.727
6.568208037,2.02,29580.7956,771214.4796
6.174577804,2.23,29254.10631,1244955.461
5.525397641,3.44,19056.04394,365929.5973
6.42408542,4.41,30102.13319,1453108.794
5.409367878,4.31,24627.5489,1128906.339
8.999012644,3.15,61104.36278,2100698.071
7.37751165,4.41,22231.83032,1105024.416
7.734418599,5.47,31568.10149,1159526.154
8.179760004,5.29,51172.94704,1940933.472
7.500464288,4.33,35264.61183,1549031.093
7.142089207,3.45,46731.65749,1379456.031
8.078259173,4.2,26550.71254,1501917.318
4.498698512,3.45,55583.93823,963655.5774
6.584651803,4,59262.5393,1900999.546
6.110465777,2.32,27027.05649,1200060.662
6.888068683,2.11,27129.80378,1063743.424
5.73302692,3.39,46419.47037,1252733.097
6.086976868,2.34,34714.72072,907530.1753
8.137262993,3.5,22890.84154,1256086.507
7.92351713,3.45,33916.87535,1517868.595
8.822789405,3.12,34905.05477,1705546.412
7.249424867,4.05,32524.43378,1081578.619
7.259081955,5.29,39833.09092,872177.4089
5.585786731,2.49,27372.30555,1061785.583
8.624190921,4.11,38417.98087,1355545.588
7.784249422,5.28,38251.86262,1455511.267
6.381162196,2.08,55997.84699,1445030.984
7.924177937,3.39,39755.90317,823821.7864
6.140354993,3.26,33532.53926,1693693.553
7.426907845,3.33,23207.68005,944979.0094
6.210895018,3.33,46833.35898,1156786.084
5.871991132,4.18,33448.71108,1306288.623
8.243197896,5.21,53410.40117,1785449.72
6.156978417,3.02,32136.84415,1115080.654
8.249169757,5.39,36925.99739,1188255.081
6.560410111,4.27,32059.7738,1184799.271
7.374866017,5.08,31942.71908,1134246.503
8.142936541,4.5,43341.08705,1108022.282
8.022923196,4.02,29668.10144,1148416.91
5.750671922,4.45,32674.66916,1202574.353
8.373042631,6.22,32337.48388,1428212.034
7.627609402,5.24,44381.26754,1842736.247
7.318888695,6.14,44057.83564,1262232.321
6.019018389,3.39,35254.12832,1354609.246
7.670982834,3.03,19376.31893,1277380.529
6.908628708,2.35,31093.44526,854487.597
6.877230219,3.45,14744.05144,968045.4778
7.33925124,3.27,35090.88726,769113.8332
6.172397701,4.4,46379.1216,1236093.914
5.85250828,4.17,25334.77931,745586.5735
7.156414687,6.48,35167.57023,944288.911
6.642123242,4.37,40847.89133,1283480.439
7.228430707,6.13,40035.65037,1214941.762
7.015360009,4.3,45260.51974,1137224.575
8.266994398,3.24,49958.58099,1881075.438
8.803603505,5.18,40734.06052,1603201.048
7.334558466,6.05,33108.11515,1296610.532
7.47266298,6.27,43047.12368,1540360.751
6.888741408,2.39,40690.51098,1046957.117
5.144538565,3.36,46175.12765,1545672.117
5.715533352,2.24,36962.80755,857934.5478
5.906501259,3.24,48661.71171,1298108
8.329894182,3.01,34267.1974,1533017.307
7.536912104,3.17,27805.43744,846841.4564
7.43211427,3.41,37994.32838,1280199.295
6.621034629,3.06,27500.99925,1214334.973
6.550321993,3.44,31534.30517,1206539.666
7.132066775,4.32,47119.0371,1031385.455
7.206516952,6.11,24034.62827,1715435.991
5.960443411,4.37,35102.996,1223432.84
6.95895315,4.19,30523.42262,1530848.094
7.555518725,4.05,40702.6124,1404435.505
6.84937067,3.1,46508.42663,1603944.38
5.758483954,4.06,54048.34439,1167918.059
7.867807622,4.1,35497.43219,1048135.754
5.577576305,4.45,39144.94759,1563193.097
6.690171606,2.5,45828.21528,1512578.553
7.786826573,4.35,39414.32885,1632942.316
6.574481135,4.31,31317.59839,1017722.998
7.314271487,4.22,46202.04599,1619829.096
7.517188956,5.23,43432.87979,1890056.385
8.707218388,4.36,41186.11422,1902118.699
7.415389388,3.14,35399.21024,1338247.93
8.69591527,3.05,33515.82879,2081869.284
6.218125927,2.21,42032.61056,868713.4367
5.860989362,4.45,36395.8883,603374.0391
8.696652481,3.04,24328.40566,1182670.135
7.821713629,5.09,19686.48073,1557075.422
8.010826037,4.25,48017.3688,1574582.091
6.7121297,4.11,27042.63172,530613.7956
8.574790931,5.23,30776.52673,1669558.847
8.48043111,6.12,32487.41128,1191968.52
5.996543005,2,32770.83362,842296.2673
6.345777149,4.24,33390.90991,1111108.501
6.563302338,4.02,35553.5187,1180325.499
8.016990203,6.38,59599.34409,1575966.553
7.517113538,3.34,37544.36702,1735992.339
5.546759718,4.5,35041.73476,1144711.177
6.750031342,3.49,34769.22786,891200.8623
9.257404381,4.11,48714.69033,1775531.404
5.811247932,4.08,36001.26253,1660295.796
6.011422793,2.5,26738.54964,1062105.308
7.219983523,4.01,39026.48806,1693384.803
7.58807521,6.38,29277.34641,1689690.754
8.026912028,6.36,13328.75774,1004041.435
6.891980329,2.22,31038.37343,780934.038
7.652105772,5.08,27613.89667,942166.509
6.931599945,4.17,32187.27064,1049823.996
7.484351931,4.09,46509.62656,1394840.523
7.6219751,5.18,27640.56129,1521141.345
7.362406594,6,31852.04338,1470427.375
8.521731896,5.05,44489.93171,1094069.798
8.095717321,6.46,39758.17777,2096954.041
6.977794393,2.27,53612.27829,1580951.579
7.967184114,4.39,43154.83863,1749820.014
10.28002242,6.23,44198.33581,2065710.164
6.075986807,2.16,43555.46064,1148372.401
7.459313335,4.05,50672.93037,1371521.62
8.216164236,5.37,39465.16296,1814462.351
5.816627674,2.47,42405.9154,1304284.226
7.380853392,3,25769.64585,605963.7068
6.305270066,2.43,25889.75459,1179992.289
6.782116201,2.46,28101.6444,1188196.882
8.536813722,5.01,24386.95085,1914072.948
7.170894351,4.04,31435.47785,1286400.915
6.165414013,3.16,22829.49327,1161232.657
5.828948061,3.27,47157.21048,1682105.847
7.432339653,6.02,33031.54087,1144137.636
6.03631804,4.42,42847.64656,1328701.194
7.297613243,5.33,34422.03006,1517316.574
6.922515197,2.12,41553.32771,1148563.904
5.783415539,3.38,26052.73783,729781.5696
8.042243582,6.21,26165.66727,716316.4881
6.017354465,2.23,30364.32419,859078.6477
6.407189449,2.19,38177.82027,1011477.614
7.0029397,5.16,34661.55586,938171.3556
6.34938798,2.17,47334.62227,1179983.442
6.832059786,3.14,42311.92104,1107067.804
6.292952627,4.4,27987.41615,1114957.597
7.092719519,5.14,39070.4886,1537310.616
7.925284353,5.34,31197.76541,1635151.186
7.333735475,4.42,26529.69886,1076995.904
6.010831169,3.06,17461.44447,890887.6807
6.242872601,4.3,40842.09443,1033475.699
8.274472679,3.28,59563.16042,1812960.408
7.353357525,3.07,42681.82329,1568433.328
6.614453128,3.29,33411.74223,852504.5856
7.882910264,4.46,24884.69658,1546408.558
8.563431453,3.13,50485.19154,1661592.789
6.472138144,4.43,35153.58626,1752594.821
7.566865356,5.21,21136.20377,1303106.787
8.309090815,6.07,30028.15861,1287903.352
7.810227727,6.1,54687.82183,1670950.313
5.882091734,4.5,30067.4772,1127499.384
6.274672884,2.07,43911.48174,1311389.576
6.885403845,4.47,23560.52278,1004430.324
8.280590627,4.14,51321.08578,1266747.83
5.941448932,2.35,42653.86138,713615.8686
5.627074815,3.47,47490.68592,814573.1471
7.534321266,4.1,40789.59373,1155801.253
6.590286607,3.03,36889.39532,1277780.512
5.91879841,2.04,56625.36806,1516075.012
7.561920453,3.4,39475.81562,877247.2454
5.516670471,2.46,36637.07871,1317167.713
7.103840147,6.15,52111.97453,1880178.647
7.043864001,3.16,47167.20406,1370505.883
5.062461857,3.26,64180.3708,1078779.497
6.31520031,3.2,37145.63263,1621742.748
8.128030946,4.38,27324.49815,1351541.419
7.8743116,4.03,26406.00604,717682.0857
6.063084509,2.08,28630.36253,914325.0292
4.626053733,3.42,37084.66586,1074296.704
7.623703473,6.45,28061.99649,1199618.943
6.226411973,2.36,44146.22481,1452736.787
6.092501895,2.29,46430.88165,1377671.237
5.78215652,3.15,41997.44894,1474379.44
7.496562287,4.23,34886.24678,1363623.044
7.179353883,6.43,31178.438,891468.2133
7.649390259,6.41,43708.88776,1421047.646
9.118486944,5.29,36567.17805,1000842.178
6.381775609,4.16,32549.676,1371311.616
7.175591996,3.03,37050.12939,1572513.838
5.58921062,2.24,39347.57465,958909.1935
6.564612634,2.15,24682.28704,912422.1464
7.596385198,5.03,41942.17784,1210026.031
7.056322216,4.44,37438.93604,1243879.83
7.073690936,4.48,37261.31828,1381117.701
7.70117965,5.25,39446.67486,1226992.903
5.431043508,3.08,32647.78328,1262552.686
6.380724549,3.43,38898.17548,774674.0567
5.918463832,4.42,34402.7529,1295945.617
7.816294812,4.18,21976.64612,704375.8684
6.123813004,4.33,36817.36876,1305210.265
6.667126514,2.04,38438.76029,1240380.461
6.936776279,2.43,27408.36553,1262281.486
4.980219473,3.13,33346.40362,491907.7944
5.844185598,2.39,40084.20819,890481.7298
8.637535029,4.05,56547.80418,1895361.115
7.996256278,4,26471.25749,1376346.359
6.526961813,3.04,55728.9774,1596440.114
7.465847143,4,47830.63145,1537475.79
6.55391587,3.12,40288.73471,1270390.248
6.63543391,4.31,29395.60249,938827.8008
7.182462451,5.09,39602.16076,1277148.996
7.913361808,5.49,22179.64077,732244.1581
5.94967713,4.19,37975.77792,1108204.587
7.487245851,5.27,37977.75751,1262104.926
5.895589431,3.33,38680.45405,757943.2228
6.534609206,3.16,44872.90894,1354874.837
7.559894076,3.5,18819.28859,995813.2161
4.85142302,4.36,40580.09229,612938.7145
6.404836421,3.1,34493.80446,1521745.663
6.066880653,3.2,36164.65545,1252691.793
6.468462996,2.16,38652.205,963934.013
6.986446484,4,26121.14462,623181.1348
8.787824665,4.04,42956.53944,1361872.291
7.572639285,5.01,31668.24612,826306.1479
6.276441914,3.3,46840.44312,1104115.693
6.751506743,3.32,21137.02887,1722463.563
5.680143426,3.15,39757.58525,1053338.592
6.475021874,4.26,18537.4308,933949.0733
7.149645615,4.42,63620.01196,1575492.496
7.723976058,3.06,34088.17913,1544906.385
6.413906389,4.2,15217.77415,798073.9462
6.737526662,4.01,30726.37945,994107.8898
7.424669295,5.38,40082.436,836339.8169
6.524656914,2.21,43509.4584,1336172.194
6.223772512,2.3,30865.01872,592223.2631
6.899871596,2.18,25753.34377,766710.1735
8.425506427,3.11,42182.06843,1820439.353
6.98775067,2.3,26155.68862,1186019.796
6.139734378,4.1,39897.62592,1302664.417
7.287616224,6.18,42688.46134,1197069.264
5.378450454,3.41,42143.26281,1205878.77
8.370577024,4.37,39616.98202,1511352.256
7.118867016,6.18,22786.03046,951781.3078
6.09875013,2.11,38064.17691,994897.1126
6.132533055,3.16,40750.32501,1252723.43
7.121872007,6.1,47541.43176,1048639.789
6.794409177,3.33,37044.85815,1629049.624
5.755619902,2.04,25676.38955,639366.3656
7.464885508,6.08,22571.2387,1055930.224
6.955095611,4.37,30367.8801,799207.7043
7.222668474,6.06,21029.39652,1323959.799
6.645191276,2.1,43067.01157,852590.3528
9.926146707,6.26,31750.22452,1399812.613
6.154227898,4.4,39346.68593,1206020.385
8.303546765,5.22,34836.60346,1222576.82
7.518318249,6.16,20756.42805,1184462.32
6.737805234,3.11,19270.93113,522638.9989
7.617236819,4.29,46999.32296,1621982.418
7.189007856,3.27,21611.79421,1418310.085
6.460638249,3.14,54310.02359,1846350.02
6.70212824,2.01,41866.35776,1415349.65
9.66689923,4.25,35277.80404,1729559.809
6.999391858,2.34,26863.67919,1325149.92
5.857573046,3.33,21881.93267,470008.1382
6.794121828,4.24,44103.1568,1637261.854
6.483895504,3.27,35918.89378,1268134.929
5.640784927,4.39,43091.81102,983994.2669
7.059069984,5.26,43341.7657,1231779.152
4.621620061,4.17,48165.64499,1524123.569
7.575905116,5.46,37152.79934,1859160.625
5.635315211,3.22,41291.71993,965136.3385
5.734362221,3.19,42267.02029,1487571.551
8.200872219,4.28,42652.51666,1599860.08
8.087788411,3.41,31726.88774,1411756.619
7.661603454,3.31,53564.16323,1209445.22
7.272801179,3.21,48898.4171,1202050.584
6.909836773,4.47,26857.07715,1784057.843
7.540586481,5.18,32651.80943,1259665.603
8.007303356,6.08,38251.59328,1742922.64
7.133150736,5.49,20170.09124,1206250.648
6.749145532,2.23,35863.46856,1014513.21
8.049264146,3.2,35094.18842,1169653.821
6.271344624,2.18,26601.9215,561703.7697
6.201996784,3.44,53950.06221,1710570.17
6.468901107,2.26,37575.23589,1432012.871
5.87980342,2.09,41834.04294,881443.9247
5.843207841,2.33,24998.97158,679627.5956
5.681964424,2.38,33405.46272,1165240.178
8.811819905,3.35,37086.62106,2190338.611
8.005417289,6.48,41102.07103,1887529.377
6.975128033,2.17,43254.28883,1296881.971
6.766730346,4.45,41185.75907,841276.5861
7.534136207,5.34,34558.8286,1111148.947
7.365420139,5.26,42127.94984,2045693.82
6.730808678,4.45,41735.63536,1330191.522
7.919674703,3.42,34509.45739,1536992.866
6.587956937,3.37,30541.77661,762130.4623
7.289207308,5.08,36994.27915,735952.1689
5.831951102,4.45,25154.95519,939490.9138
7.87004564,6.24,48444.1916,1385775.667
6.686834783,3.36,49098.69705,1210184.018
5.73259326,4.34,40537.09648,652991.1054
5.274642349,4.02,46896.62636,844695.5049
6.813231577,4.14,48697.73291,1185743.824
7.314848472,6.49,33561.7051,1022709.696
8.597407439,3.37,40569.55387,1638632.151
6.250972907,2.09,44095.06271,751952.5709
6.262597147,4.05,41950.4841,1771036.925
6.70792918,3.47,22165.26157,739027.6758
8.4173232,3.22,29837.2795,2096977.79
7.707193246,5.44,45333.75788,1903660.919
7.690480496,5.3,50954.00198,1882118.611
5.355105144,4.07,38602.89752,1480888.804
6.367672416,4.44,34897.86516,1304789.263
7.400684673,6.49,55439.32302,1407291.851
5.153574703,4.19,20501.00582,843536.172
7.466360145,4.42,20743.0949,763093.2314
4.714622729,4.35,27883.67732,743212.4195
5.963679594,4.07,37714.17499,1187113.826
6.116972741,3.17,47984.6123,1167421.739
7.485627782,4.19,31406.7848,1160526.058
6.675861804,2.1,32689.84966,627650.4026
6.385068965,2.1,42211.41864,1329800.046
7.584960109,6.28,40755.47267,1129798.373
8.937599752,3.41,28163.14059,955689.5329
7.583465812,5.37,37432.68932,742645.1459
6.448918788,4.07,6821.950228,490338.6033
5.693536281,3.12,21051.53129,1754937.715
6.449313325,4.09,23403.63157,845890.2405
7.214824119,4.31,34385.41316,949684.4102
8.078584482,3.43,45542.68462,1333014.908
7.130872685,4.36,37250.87098,985117.6289
8.37670506,5.12,19413.57705,1166336.259
6.800810828,3.32,41453.79239,1147685.301
6.571698344,4.04,33946.37181,1459834.789
5.038789808,3.27,34229.57035,1462989.491
7.383606406,4.46,49032.66586,1388596.243
4.827542873,4.36,20980.73039,590199.1722
8.737215687,6.5,32504.30647,1256469.642
5.721902143,3.25,45343.46443,1495390.499
7.776597852,4.19,43535.9315,589352.3954
7.259975616,6.1,35441.48733,1270502.871
6.174081784,2.18,31713.15437,1097918.412
7.654178577,6.32,43351.5892,1409943.303
7.141806348,4.31,51250.16387,1450619.457
7.183800423,6.17,42021.22522,1368670.299
7.301554794,6.18,21016.05593,1129582.838
7.00399087,6.29,43264.07672,1795445.898
5.561414327,3.06,36200.37239,1113314.699
8.666717109,3.38,25507.33634,1348221.765
6.35783082,2.11,34442.09965,1134125.646
5.785358397,4.13,23533.52148,665266.9766
8.106394596,4.14,39953.16802,1197740.917
6.256982113,3.41,29453.22687,626020.1695
9.095206581,5.42,42624.94179,1645843.048
7.915813274,6.03,50710.89573,1354973.553
6.241565368,4.22,32299.06465,390948.45
6.020747963,4.18,32262.54537,1226441.479
6.45532652,2.15,46249.62566,1770372.175
7.103846228,6.49,37348.28649,1525205.646
6.736075973,3.44,34582.97083,1188761.32
8.287943703,3.41,36026.4084,1517693.106
7.693402096,3,48419.83449,1363319.846
6.940896299,4.45,32188.19444,1740671.73
7.102730578,5.03,62389.87639,1505628.453
6.654995285,4.02,30877.87052,1072914.996
6.699752339,2.32,20741.41331,1206931.65
6.568940231,4.13,48251.99834,1092809.597
7.411044617,4,37634.04132,1404622.086
7.017552721,5.27,32735.67093,1483685.904
8.044424458,4.37,29343.41252,1447181.826
8.172300078,3.29,53577.5855,1506651.157
7.754447597,6,27656.55903,1170169.259
6.643552,3.13,19069.96559,407718.9382
7.546496942,5.17,34258.4507,1344523.408
7.649167233,3.25,45900.77638,1684554.715
5.169596691,2.29,19734.77168,734101.4856
6.66586368,2.43,40714.4003,752950.6068
7.716688071,3.12,53765.78122,1211110.084
6.30841522,2.46,24517.96844,999244.635
6.703796072,3.02,31341.62494,812858.357
7.083305101,5.38,38074.1402,1295014.618
6.143235226,3.44,24667.89249,724993.8892
6.891043674,2.35,43013.41086,1126137.681
5.620100234,2.36,39488.46425,1408550.417
6.360123571,3,37332.21952,1524106.965
4.087718354,4.26,24246.02806,823864.3877
6.834650036,3.38,35186.86143,1521527.042
7.153136586,3.22,58412.43674,1094027.186
6.234098671,4.37,32164.06308,1259190.706
5.873583755,2.4,27385.6719,1003837.667
7.225119657,4.27,26972.85163,1205138.181
6.620743509,2.18,36236.51468,1405059.642
7.017751113,4.22,45733.68821,1411266.411
7.756363471,4.26,19899.2389,1794214.425
6.614175276,4.13,36147.82857,990894.0537
6.111174616,2.11,29855.9068,1022342.574
7.361112812,6.2,42296.41995,1826821.616
5.604803419,3.27,36059.59997,708045.5749
6.157821467,4.01,30910.68435,750753.4209
8.985750259,5.16,25886.67445,1445731.626
7.127393438,5.48,10504.32739,995783.1625
6.971686394,3.28,29684.38573,1191625.44
8.766612735,4.21,32313.01653,2016910.74
6.172489492,2.27,52055.23849,1057838.493
5.365198871,3.3,16253.23867,357250.6878
5.587997954,4.34,32968.85962,1106976.067
7.963561805,5.48,37643.07771,1266616.547
6.434120692,4.47,18868.68164,805433.7397
7.187855173,3.03,36930.84405,851633.9109
6.91398963,4.2,44323.62117,1412097.177
7.025941328,6.43,29893.55183,1339636.187
8.072516313,6.46,24284.88173,641484.2385
5.727367756,3.42,42573.57801,1109665.563
9.157117843,3.18,32035.31881,1669127.078
